Product code,Language,Product id,Category,List price,Price,Weight,Quantity,Min quantity,Shipping freight,Date added,Downloadable,Files,Ship downloadable,Inventory tracking,Free shipping,Zero price action,Thumbnail,Detailed image,Product name,Description,Meta keywords,Meta description,Search words,Page title,Taxes,Features,Options,Secondary categories,Short description,Status,Popularity,Max quantity,Quantity step,List qty count,Out of stock actions,Promo text,Product URL,Image URL,Detailed image URL,Items in box,Box size,Usergroup IDs,Available since,Product availability,Options type,Exceptions type,Store,Attachments,Variation group code,Variation group id,Variation parent product id,Variation sub group id,Variation set as default,Discussion
"S1DA4","ja","122","GLOCAL便///湘南サテライト///乾杯おつまみセット","1526.00","1526.00","0.000","30","","0.00","25 Jan 2022 00:00:00","N","","N","","N","P","","exim/backup/images/8Beer2-500_h2yh-p9.jpg#{[ja]:;}","アサヒスーパードライ６缶パック500ml","<p>洗練されたクリアな味、辛口。さらりとした口あたり、シャープなのどごし。キレ味さえる、いわば辛口ビールです。</p><ul><li>ブランド：スーパードライ</li><li>液体容量：350 ミリリットル</li><li>アルコール含有量：5 容量パーセント</li><li>パッケージ重量：2.23 キログラム</li><li>原材料：麦芽、ホップ、米、コーン、スターチ</li><li>アルコール度数: 5％</li><li>原産国：日本</li></ul>","","","","","","","","GLOCAL便///タグ///カテゴリー///飲み物","","A","12","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=122","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/8Beer2-500_h2yh-p9.jpg.jpg","https://ec-glocal.biz/images/detailed/8/8Beer2-500_h2yh-p9.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1DA3","ja","121","GLOCAL便///湘南サテライト///乾杯おつまみセット","1031.00","1031.00","0.000","30","","0.00","26 Jan 2022 00:00:00","N","","N","","N","","","exim/backup/images/2CTY　SUNRIZE　カルメネール.jpg#{[ja]:;}","CTYSUNRIZE　カルメネール","<p>マウレ・バレーで年間に300日の日照がある畑のぶどうのみで作られるチリの名門「コンチャ・イ・トロ」の「サンライズ」。カベルネ・ソーヴィニヨンの赤ワインの他、カルメネールやメルローを使用した赤、シャルドネを使用した白と、スパークリングワインも作られています。</p><p>赤い果実やチョコレートのような香り、スパイシーやスモーキーなニュアンス。外観は濃い紫色で、なめらかな口当たりの後、樽熟成により奥行きが加わりボリューム感を感じられるようになります。</p><p>しっかりと肉の味のする赤肉や、ビーフシチューなど煮込み料理などにぴったりのコストパフォーマンスの良いワインです。</p><ul><li>赤 / ミディアムボディ</li><li>チリ</li><li>750ml</li></ul><p>今ではチリでしか栽培されていないカルメネール品種から造られるワイン。赤い果実やブラックプラムなど果実の香りやソフトなトースト香を感じます。ボディがありながら、まろやかで調和の取れた味わいです。</p>","","","","","","","","GLOCAL便///タグ///カテゴリー///飲み物","","A","15","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=121","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/2CTY%E3%80%80SUNRIZE%E3%80%80%E3%82%AB%E3%83%AB%E3%83%A1%E3%83%8D%E3%83%BC%E3%83%AB.jpg.jpg","https://ec-glocal.biz/images/detailed/8/2CTY　SUNRIZE　カルメネール.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1DA2","ja","120","GLOCAL便///湘南サテライト///乾杯おつまみセット","1031.00","1031.00","0.000","30","","0.00","27 Jan 2022 00:00:00","N","","N","","N","P","","exim/backup/images/3CTY　SUNRIZE　メルロー.jpg#{[ja]:;}","CTYSUNRIZE  メルロー","<p>マウレ・バレーで年間に300日の日照がある畑のぶどうのみで作られるチリの名門「コンチャ・イ・トロ」の「サンライズ」。カベルネ・ソーヴィニヨンの赤ワインの他、カルメネールやメルローを使用した赤、シャルドネを使用した白と、スパークリングワインも作られています。</p><p>赤い果実やチョコレートのような香り、スパイシーやスモーキーなニュアンス。外観は濃い紫色で、なめらかな口当たりの後、樽熟成により奥行きが加わりボリューム感を感じられるようになります。</p><p>しっかりと肉の味のする赤肉や、ビーフシチューなど煮込み料理などにぴったりのコストパフォーマンスの良いワインです。</p><ul><li>赤 / ミディアムボディ</li><li>チリ</li><li>750ml</li></ul><p>チェリーなどの熟した赤い果実、プラム、カカオ、スパイスの奥行きのあるアロマが特長です。なめらかながら力強いタンニンと酸が、エレガントなワインを形成します。余韻も長く、心地のよい赤ワインです。</p>","","","","","","","","GLOCAL便///タグ///カテゴリー///飲み物","","A","21","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=120","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/3CTY%E3%80%80SUNRIZE%E3%80%80%E3%83%A1%E3%83%AB%E3%83%AD%E3%83%BC.jpg.jpg","https://ec-glocal.biz/images/detailed/8/3CTY　SUNRIZE　メルロー.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1C2","ja","113","GLOCAL便///湘南サテライト///スープ・サラダセット","515.00","515.00","0.000","30","","0.00","13 Feb 2022 00:00:00","N","","N","","N","","","exim/backup/images/ミネストローネ0.jpg#{[ja]:;}","スープセット CHAYA ミネストローネ","<p>セット内容は CHAYA ミネストローネ、パンセット（葉山ロール、バターロール）です。<br></p><p>葉山の老舗料亭「日影茶屋」が作る、動物性の材料を使わないヘルシーなミネストローネです。<br>マクロビオティックの食の考え方を取り入れ、国産有機玄米をはじめ有機・特別栽培の野菜や豆、海藻類を活かしたお食事を提供しています。身体にやさしいだけではなく、見た目にも楽しめるお料理をお届けします。</p><p>「ミネストローネ160g」は完熟トマトと一緒に、玉ねぎ、人参、キャベツを煮込んだ、野菜の旨みがたっぷりのスープに仕上げました。</p><h4>お召し上がり方</h4><p>・袋のまま熱湯の中に入れ、約5分間よく温めてください。<br>・電子レンジの場合、中身を耐熱容器に移し替えてラップをかけて温めてください。(500Wで 2分、600Wで1分30秒)<br>※この商品はレトルトパウチ食品です。(1人前)<br>※開封時に手をきらないようご注意ください。<br>※加熱後に開封して皿に移すときは、中身が熱くなっていますので十分にご注意ください。<br>※ラップを取る際には、熱くなった具やソースがはねることがありますのでご注意ください。<br>※開封後は、即日お召し上がりください。</p><h4>ミネストローネ</h4><ul><li>原材料名：野菜(玉ねぎ、人参、キャベツ)、昆布だし、ダイストマト、ローストオニオン、米飴、かぼちゃペースト、人参ペースト、梅酢、にんにくペースト、オリーブ油、生姜ペースト、馬鈴薯でん粉、食塩、酵母エキス、昆布粉末、香辛料</li><li>栄養成分表示(1袋(160g)あたり)：エネルギー61kcal、たんぱく質1.3g、脂質1.3g、炭水化物10.9g、ナトリウム349mg、(食塩相当量：1.1g)</li><li>内容量：160g／1袋</li><li>※保存料を使用しておりませんので、開封後は早めにお召し上がりください。</li><li>原材料に含まれるアレルギー物質：なし</li><li>コンタミ：卵、乳、小麦、そば、落花生、えび、かに、いか、オレンジ、牛肉、くるみ、さば、大豆、鶏肉、豚 肉、バナナ、もも、やまいも、りんご、ゼラチン、ごま、カシューナッツを含む製品と共通設備で製造しております。</li></ul><h3>パンセット</h3><h4>葉山口ールパン</h4><ul><li>原材料名：小麦粉(国内製造)、ショートニング、砂糖、乳等を 主要原料とする食品、食塩、パン酵母、(一部に小麦 ・乳成分を含む)(本品は同じ設備で、卵を含む製品 を製造しています)</li><li>栄養成分表示: 1個あたり (推定値) 熱量 127kcal、たんぱく質 2.5g、脂質 2.1g、炭水化物23.3g、食塩相当量0.6g&nbsp;</li></ul><h4>バター 口ール</h4><ul><li>原材料名：小麦粉(国内製造)、バター入りマーガリン、砂糖、 卵、パン酵母、乳等を主要原料とする食品、ショート ニング、食塩、小麦たんぱく、大豆粉/乳化剤、香料 、V.C、酵素、(一部に小麦・卵・乳成分・大豆を 含む)</li><li>栄養成分表示: 1個あたり (推定値) 熱量 108kcal、たんぱく質 3.3g、脂質 3.2g、炭水化物 16.5g、食塩相当量0.4g&nbsp;</li></ul><hr><p><b>ご注意（免責）＞ 必ずお読み下さい</b><br></p><p>グローカル便では正しい商品情報をお届けするようつとめておりますが、メーカーが告知なしに成分を変更することがごくまれにあります。したがって実際お届けの商品とサイト上の表記が異なる場合がありますので、ご使用前には必ずお届けの商品ラベルや注意書きをご確認ください。また、野菜や果物などの生鮮食品においては、季節や生産状況により原産地が変更される場合があります。実際にお届けする商品とパッケージ等が異なる場合がございますので、あらかじめご了承ください。野菜、果物、肉、魚などの生鮮食品については、ご購入後はお早めにお召し上がり下さい。</p>","","","","","","","","GLOCAL便///タグ///カテゴリー///朝食; GLOCAL便///タグ///SHOP///日影茶屋; GLOCAL便///タグ///カテゴリー///マクロビ","","A","44","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=113","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/%E3%83%9F%E3%83%8D%E3%82%B9%E3%83%88%E3%83%AD%E3%83%BC%E3%83%8D0.jpg.jpg","https://ec-glocal.biz/images/detailed/8/ミネストローネ0.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1C3","ja","114","GLOCAL便///湘南サテライト///スープ・サラダセット","548.00","548.00","0.000","30","","0.00","12 Feb 2022 00:00:00","N","","N","","N","P","","exim/backup/images/ホワイトシチュー0.jpg#{[ja]:;}","スープセット CHAYA ホワイトシチュー","<p>セット内容はCHAYA ホワイトシチュー、パンセット（葉山ロール、バターロール）です。<br></p><p>葉山の老舗料亭「日影茶屋」が作る、動物性の材料を使わないヘルシーなホワイトシチューです。<br>マクロビオティックの食の考え方を取り入れ、国産有機玄米をはじめ有機・特別栽培の野菜や豆、海藻類を活かしたお食事を提供しています。身体にやさしいだけではなく、見た目にも楽しめるお料理をお届けします。</p><p>「ホワイトシチュー 200g」は米粉をつかっているので、グルテンフリー。野菜がごろっとはいっているので、食べごたえもあります。乳製品を使わず、野菜がベースの体にやさしいホワイトシチューです。</p><h4>ホワイトシチュー</h4><ul><li>原材料名：野菜(じゃが芋、玉ねぎ、人参、ぶなしめじ)、昆布だし、ココナッツミルク、米粉、野菜ブイヨン、にんにくペースト、てんさい糖、酵母エキス、生姜ペースト、食塩、香辛</li><li>栄養成分表示(1袋(200g)あたり)：エネルギー104kcal、たんぱく質2.8g、脂質0.6g、炭水化物21.6g、ナトリウム634mg、コレステロール0、ショ糖2.98g</li><li>内容量：200g／1袋</li><li>※保存料を使用しておりませんので、開封後は早めにお召し上がりください。</li><li>原材料に含まれるアレルギー物質：なし</li><li>コンタミ：卵、乳、小麦、そば、落花生、えび、かに、いか、オレンジ、牛肉、くるみ、さば、大豆、鶏肉、豚 肉、バナナ、もも、やまいも、りんご、ゼラチン、ごま、カシューナッツを含む製品と共通設備で製造しております。</li></ul><h4></h4><h3>パンセット</h3><h4>葉山口ールパン</h4><ul><li>原材料名：小麦粉(国内製造)、ショートニング、砂糖、乳等を 主要原料とする食品、食塩、パン酵母、(一部に小麦 ・乳成分を含む)(本品は同じ設備で、卵を含む製品 を製造しています)</li><li>栄養成分表示: 1個あたり (推定値) 熱量 127kcal、たんぱく質 2.5g、脂質 2.1g、炭水化物23.3g、食塩相当量0.6g&nbsp;</li></ul><h4>バター 口ール</h4><ul><li>原材料名：小麦粉(国内製造)、バター入りマーガリン、砂糖、 卵、パン酵母、乳等を主要原料とする食品、ショート ニング、食塩、小麦たんぱく、大豆粉/乳化剤、香料 、V.C、酵素、(一部に小麦・卵・乳成分・大豆を 含む)</li><li>栄養成分表示: 1個あたり (推定値) 熱量 108kcal、たんぱく質 3.3g、脂質 3.2g、炭水化物 16.5g、食塩相当量0.4g </li></ul><hr><p><b>ご注意（免責）＞ 必ずお読み下さい</b><br></p><p>グローカル便では正しい商品情報をお届けするようつとめておりますが、メーカーが告知なしに成分を変更することがごくまれにあります。したがって実際お届けの商品とサイト上の表記が異なる場合がありますので、ご使用前には必ずお届けの商品ラベルや注意書きをご確認ください。また、野菜や果物などの生鮮食品においては、季節や生産状況により原産地が変更される場合があります。実際にお届けする商品とパッケージ等が異なる場合がございますので、あらかじめご了承ください。野菜、果物、肉、魚などの生鮮食品については、ご購入後はお早めにお召し上がり下さい。</p>","","","","","","","","GLOCAL便///タグ///カテゴリー///朝食; GLOCAL便///タグ///カテゴリー///グルテンフリー; GLOCAL便///タグ///カテゴリー///マクロビ; GLOCAL便///タグ///SHOP///日影茶屋","","A","27","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=114","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88%E3%82%B7%E3%83%81%E3%83%A5%E3%83%BC0.jpg.jpg","https://ec-glocal.biz/images/detailed/8/ホワイトシチュー0.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1C4","ja","115","GLOCAL便///湘南サテライト///スープ・サラダセット","602.00","602.00","0.000","29","","0.00","11 Feb 2022 00:00:00","N","","N","","N","P","","exim/backup/images/カボチャシチュー　0.jpg#{[ja]:;}","スープセットCHAYA カボチャシチュー　","<p>セット内容はCHAYA カボチャシチュー、パンセット（葉山ロール、バターロール）です。<br></p><p>葉山の老舗料亭「日影茶屋」が作る、動物性の材料を使わないヘルシーなカボチャシチューです。<br>マクロビオティックの食の考え方を取り入れ、国産有機玄米をはじめ有機・特別栽培の野菜や豆、海藻類を活かしたお食事を提供しています。身体にやさしいだけではなく、見た目にも楽しめるお料理をお届けします。</p><p>「カボチャシチュー160g」は小麦粉を使わず米粉を使ったグルテンフリーのシチュー。植物性の原料だけですが、ココナッツオイルが入っているので、とても濃厚な味わいです。野菜がごろっと入っていて、また、ひよこ豆も入っているので食べごたえがあります。</p><p><br></p><h4>お召し上がり方</h4><p>・袋のまま熱湯の中に入れ、約5分間よく温めてください。<br>・電子レンジの場合、中身を耐熱容器に移し替えてラップをかけて温めてください。(500Wで 2分、600Wで1分30秒)<br>※この商品はレトルトパウチ食品です。(1人前)<br>※開封時に手をきらないようご注意ください。<br>※加熱後に開封して皿に移すときは、中身が熱くなっていますので十分にご注意ください。<br>※ラップを取る際には、熱くなった具やソースがはねることがありますのでご注意ください。<br>※開封後は、即日お召し上がりください。</p><h4>カボチャシチュー</h4><ul><li>原材料名：野菜（かぼちゃ、人参、玉ねぎ、エリンギ）、昆布だし、かぼちゃペースト、ローストオニオン、ココナッツミルク、ひよこ豆、米粉、野菜ブイヨン、ココナッツオイル、菜種油、てんさい糖、にんにくペースト、食塩、酵母エキス、こしょう</li><li>栄養成分表示(1袋(180g)あたり)：エネルギー 124kcal、 たんぱく質 3.4g、 脂質 2.3g 、コレステロール0mg 、炭水化物 22.1g 、食塩相当量 1.0g</li><li>内容量：180g／1袋</li><li>※保存料を使用しておりませんので、開封後は早めにお召し上がりください。</li><li>原材料に含まれるアレルギー物質：なし</li><li>コンタミ：卵、乳、小麦、そば、落花生、えび、かに、いか、オレンジ、牛肉、くるみ、さば、大豆、鶏肉、豚 肉、バナナ、もも、やまいも、りんご、ゼラチン、ごま、カシューナッツを含む製品と共通設備で製造しております。</li></ul><p><br></p><h3>パンセット</h3><h4>葉山口ールパン</h4><ul><li>原材料名：小麦粉(国内製造)、ショートニング、砂糖、乳等を 主要原料とする食品、食塩、パン酵母、(一部に小麦 ・乳成分を含む)(本品は同じ設備で、卵を含む製品 を製造しています)</li><li>栄養成分表示: 1個あたり (推定値) 熱量 127kcal、たんぱく質 2.5g、脂質 2.1g、炭水化物23.3g、食塩相当量0.6g&nbsp;</li></ul><h4>バター 口ール</h4><ul><li>原材料名：小麦粉(国内製造)、バター入りマーガリン、砂糖、 卵、パン酵母、乳等を主要原料とする食品、ショート ニング、食塩、小麦たんぱく、大豆粉/乳化剤、香料 、V.C、酵素、(一部に小麦・卵・乳成分・大豆を 含む)</li><li>栄養成分表示: 1個あたり (推定値) 熱量 108kcal、たんぱく質 3.3g、脂質 3.2g、炭水化物 16.5g、食塩相当量0.4g&nbsp;</li></ul><hr><p><b>ご注意（免責）＞ 必ずお読み下さい</b><br></p><p>グローカル便では正しい商品情報をお届けするようつとめておりますが、メーカーが告知なしに成分を変更することがごくまれにあります。したがって実際お届けの商品とサイト上の表記が異なる場合がありますので、ご使用前には必ずお届けの商品ラベルや注意書きをご確認ください。また、野菜や果物などの生鮮食品においては、季節や生産状況により原産地が変更される場合があります。実際にお届けする商品とパッケージ等が異なる場合がございますので、あらかじめご了承ください。野菜、果物、肉、魚などの生鮮食品については、ご購入後はお早めにお召し上がり下さい。</p>","","","","","","","","GLOCAL便///タグ///カテゴリー///朝食; GLOCAL便///タグ///カテゴリー///マクロビ; GLOCAL便///タグ///カテゴリー///グルテンフリー; GLOCAL便///タグ///SHOP///日影茶屋","","A","213","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=115","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/%E3%82%AB%E3%83%9C%E3%83%81%E3%83%A3%E3%82%B7%E3%83%81%E3%83%A5%E3%83%BC%E3%80%800.jpg.jpg","https://ec-glocal.biz/images/detailed/8/カボチャシチュー　0.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1D4","ja","116","GLOCAL便///湘南サテライト///乾杯おつまみセット","1718.00","1718.00","0.000","30","","0.00","03 Feb 2022 00:00:00","N","","N","","N","","","exim/backup/images/0Set-copy-0.jpg#{[ja]:;}","湘南豚餃子セット(2人前)","<p>セット内容：ハトコヤ湘南豚餃子10個入り（凍）、ハトコヤ食べる湘南ラー油50ml</p><p>☆甘み豊かな湘南豚を使用し、シャンパンやワインに合わせてもお楽しみいただける餃子（１０個入り)です。<br>添加物を一切使用せず、新鮮な野菜もたっぷり入った安心安全な手作り餃子でお子様にもお楽しみいただけます。<br>焼き餃子でも、水餃子でも、どちらも美味しくお召し上がりいただけます。<br>シャンパンに合わせると一層美味しさが引き立つ驚きと楽しさがあり、パーティーの一品としても最適な商品です。</p><p>☆湘南・葉山産の新鮮なしらすを使用し、ゴマ油ではなくオリーブオイルをベースにしたヘルシーな食べるラー油（５０ml瓶）です。<br>餃子や白飯との相性はもちろん抜群！シャンパンやワインに合わせて、クリームチーズに少しのせてお召し上がりいただくレシピが特におすすめです。<br>その他、ドレッシングやスープに加えたり、肉料理や魚料理とも相性が良く、様々なアレンジが効く大変便利な商品です。</p><h4>（冷凍食品）餃子</h4><ul><li>名称：冷凍餃子（豚）</li><li>原材料名：湘南豚（神奈川産）、キャベツ（国産）。葱（国産）、生姜（国産）、塩（国産）、砂糖（国産）、椎茸出汁（国産）、日本酒（国産）、オリーブオイル（スペイン産）、カルダモンパウダー（インド産）、胡椒（マレーシア産）、小麦粉（国産）</li><li>原材料配合割合：湘南豚32%（仕込み時）</li></ul><p><span style=""color: rgb(227, 108, 9);""><strong>＊</strong></span><span style=""color: rgb(227, 108, 9);""><strong>本製品工場では玉子、エビ、カニを含む製品を生産しています。<br>＊いったん解凍された製品を再び冷凍させることは、生肉を使用しておりますので、お控えください。</strong></span></p><ul><li>内容量：310g（31g×10個）</li><li>保存方法：冷凍（－18℃以下）解凍後の賞味期限は当日。</li><li>冷結前加熱調理の有無：加熱してありません。</li><li>加熱調理の必要性：充分に中まで加熱してからお召し上がりください。</li></ul><p><strong><br></strong></p><h4>食べる湘南ラー油</h4><ul><li>名称：惣菜辣油</li><li>原材料名：オリーブオイル（スペイン産）、湘南じゃこ（神奈川、葉山産）、葱（国産）、にんにく（国産）、唐辛子、醤油（大豆、小麦を含む）砂糖。</li><li>内容量：50ml</li><li>保存方法：直射日光を避け冷暗所で保存。開封後は冷蔵庫で保存し、早めにお召し上がりください。</li></ul><hr><p><b>ご注意（免責）＞ 必ずお読み下さい</b><br></p><p>グローカル便では正しい商品情報をお届けするようつとめておりますが、メーカーが告知なしに成分を変更することがごくまれにあります。したがって実際お届けの商品とサイト上の表記が異なる場合がありますので、ご使用前には必ずお届けの商品ラベルや注意書きをご確認ください。また、野菜や果物などの生鮮食品においては、季節や生産状況により原産地が変更される場合があります。実際にお届けする商品とパッケージ等が異なる場合がございますので、あらかじめご了承ください。野菜、果物、肉、魚などの生鮮食品については、ご購入後はお早めにお召し上がり下さい。</p>","","","","","","","","GLOCAL便///タグ///カテゴリー///おつまみ","","A","54","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=116","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/0Set-copy-0.jpg.jpg","https://ec-glocal.biz/images/detailed/8/0Set-copy-0.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1D8","ja","117","GLOCAL便///湘南サテライト///乾杯おつまみセット","369.00","369.00","0.000","30","","0.00","30 Jan 2022 00:00:00","N","","N","","N","P","","exim/backup/images/5ビーチＦＭ　789ビールレッドエール　瓶.jpg#{[ja]:;}","ビーチＦＭ789ビールレッドエール","<p>製造は日本の地ビール第1号 エチゴビール。ラジオ局プロデュースの湘南ビーチＦＭビール789です。</p><p>美しい赤色のエールビール。ホップ由来のしっかりとした苦味・柑橘系の香り。コクのあるミディアムボディの味わえるビールです。</p><ul><li>原材料:大麦麦芽･ホップ／アルコール分:5.5％</li><li>内容量:330ml</li></ul>","","","","","","","","GLOCAL便///タグ///カテゴリー///飲み物","","A","15","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=117","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/5%E3%83%93%E3%83%BC%E3%83%81%EF%BC%A6%EF%BC%AD%E3%80%80789%E3%83%93%E3%83%BC%E3%83%AB%E3%83%AC%E3%83%83%E3%83%89%E3%82%A8%E3%83%BC%E3%83%AB%E3%80%80%E7%93%B6.jpg.jpg","https://ec-glocal.biz/images/detailed/8/5ビーチＦＭ　789ビールレッドエール　瓶.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1D9","ja","118","GLOCAL便///湘南サテライト///乾杯おつまみセット","369.00","369.00","0.000","30","","0.00","29 Jan 2022 00:00:00","N","","N","","N","","","exim/backup/images/6ビーチＦＭ　789ビール黒STOUT　瓶.jpg#{[ja]:;}","ビーチＦＭ789ビール黒STOUT","<p>製造は日本の地ビール第1号 エチゴビール。ラジオ局プロデュースの湘南ビーチＦＭビール789です。</p><p>おいしさの秘密は贅沢に使用した麦芽の風味。エールのフルーティーさとホップのさわやかな香りの融合にあります。アイリッシュスタイルに仕込んだ本格スタウト。</p><ul><li>原材料:大麦麦芽･小麦麦芽・ホップ／アルコール分:7％</li><li>内容量:330ml</li></ul>","","","","","","","","GLOCAL便///タグ///カテゴリー///飲み物","","A","12","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=118","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/6%E3%83%93%E3%83%BC%E3%83%81%EF%BC%A6%EF%BC%AD%E3%80%80789%E3%83%93%E3%83%BC%E3%83%AB%E9%BB%92STOUT%E3%80%80%E7%93%B6.jpg.jpg","https://ec-glocal.biz/images/detailed/8/6ビーチＦＭ　789ビール黒STOUT　瓶.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1DA1","ja","119","GLOCAL便///湘南サテライト///乾杯おつまみセット","1030.00","1031.00","0.000","31","","0.00","28 Jan 2022 00:00:00","N","","N","","N","","","exim/backup/images/1CTY　SUNRIZE　カルべネ.jpg#{[ja]:;}","CTYSUNRIZE  カルべネ","<p>マウレ・バレーで年間に300日の日照がある畑のぶどうのみで作られるチリの名門「コンチャ・イ・トロ」の「サンライズ」です。</p><p>赤い果実やチョコレートのような香り、スパイシーやスモーキーなニュアンス。外観は濃い紫色で、なめらかな口当たりの後、樽熟成により奥行きが加わりボリューム感を感じられるようになります。</p><p>しっかりと肉の味のする赤肉や、ビーフシチューなど煮込み料理などにぴったりのコストパフォーマンスの良いワインです。</p><ul><li>赤 / ミディアムボディ</li><li>チリ</li><li>750ml /250ml</li></ul><p>カシスなど赤い果実やチョコレートに加えてスパイシーなニュアンスも感じる豊かな香り。口当たりはなめらかながらボリュームがあり、果実味にあふれた奥行きのある味わいです。</p>","","","","","","","","GLOCAL便///タグ///カテゴリー///飲み物","","A","349","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=119","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/1CTY%E3%80%80SUNRIZE%E3%80%80%E3%82%AB%E3%83%AB%E3%81%B9%E3%83%8D.jpg.jpg","https://ec-glocal.biz/images/detailed/8/1CTY　SUNRIZE　カルべネ.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
"S1B1","ja","91","GLOCAL便///湘南サテライト///カレーセット","783.00","783.00","0.000","27","","0.00","23 Feb 2022 00:00:00","N","","N","B","N","P","","exim/backup/images/1逗子葉山　カレー　200g_0.jpg#{[ja]:;}","逗子・葉山カレーセット","<p>セット内容は逗子・葉山カレー200gとサトウのご飯新潟コシヒカリ200gです。</p><p>スズキヤ逗子・葉山カレーは、ジューシーな角切りビーフとソテーした玉ねぎを使いこだわりのカレーソースに仕上げました。ピーナッツペーストなどでコクを引き出し絶妙なスパイス加減でまろやかな中にもスパイシーさを感じられるビーフカレーです！</p><h4>調理方法</h4><p>1.中袋をそのまま熱湯の中に入れ、5分前後温めてからお召し上がりください。<br>2.電子レンジをご使用の際は、他の容器に移しかえ、ラップをして温めてください。<br>本品はレトルトパウチ食品です。</p><h4>逗子・葉山カレー</h4><ul><li>原材料：牛肉(メキシコ産)、ソテーオニオン、ビーフェキス、小麦粉、ココナッツミルク、チャツネ、カレー粉、りんごピューレ、ラード、異　性化液糖、中濃ソース、ショートニング、蛋白加水分解物、ピーナッツペースト、酵母エキス、トマトペースト、乳等を主要原料とする食品、チキンブイヨンパウダー、おろしにんにく加工品、ココナッツパウダー、バター、香辛料、生姜、醤油、チキン調味エキス、食塩/調味料(アミ/酸等)、着色料(カラメル)、香辛料抽出物、(一部に小麦・乳成分・落花生・牛肉・ごま・大豆・鶏肉・豚肉・りんご・ゼラチンを含む)。</li></ul><ul><li>殺菌方法：気密性容器に密封し、加圧加熱殺菌</li><li>内容量:：200g</li><li>保存方法：直射日光を避け、常温で保存してください。</li><li>栄養成分表示&nbsp; 1食分(200g)当たり：エネルギー 338kcal、たんぱく質 12.2g、脂質 22.6g、炭水化物19.6g、食塩相当量2.7g</li></ul><h4>サトウのご飯</h4><ul><li><span class=""a-list-item"">原材料: うるち米(国内産)</span></li><li>内容量:200g</li><li><span class=""a-list-item"">冷蔵不要</span></li><li><span class=""a-list-item"">要加熱</span></li></ul><hr><p><b>ご注意（免責）＞ 必ずお読み下さい</b><br></p><p>グローカル便では正しい商品情報をお届けするようつとめておりますが、メーカーが告知なしに成分を変更することがごくまれにあります。したがって実際お届けの商品とサイト上の表記が異なる場合がありますので、ご使用前には必ずお届けの商品ラベルや注意書きをご確認ください。また、野菜や果物などの生鮮食品においては、季節や生産状況により原産地が変更される場合があります。実際にお届けする商品とパッケージ等が異なる場合がございますので、あらかじめご了承ください。野菜、果物、肉、魚などの生鮮食品については、ご購入後はお早めにお召し上がり下さい。</p>","","","カレー","","","","","GLOCAL便///タグ///AREA///逗子・葉山; GLOCAL便///タグ///SHOP///ススギヤ","","A","168","","","","N","","https://ec-glocal.biz/index.php?dispatch=products.view&product_id=91","https://ec-glocal.biz/images/thumbnails/250/166/detailed/8/1%E9%80%97%E5%AD%90%E8%91%89%E5%B1%B1%E3%80%80%E3%82%AB%E3%83%AC%E3%83%BC%E3%80%80200g_0.jpg.jpg","https://ec-glocal.biz/images/detailed/8/1逗子葉山　カレー　200g_0.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","グローカル便","","","","","","","D"
